Nr,Navn,Inndeling,Rnr,Region,Fnr,Fylke,År,Folkemengde,Antall personer 6-15,SKS tildelinger,Forfattere,Musikere og komponister,Film- og scenekunstnere,Visuelle kunstnere,Kulturformidling,Kunstnerisk Produksjon,Media,Total Besøk,Betalende Besøk,Utstillinger og arrangementer,Billettselskap Arrangementer,Billettselskap Omsetning,Filmfremvisninger,Kinobesøk,Mangfold filmframvisniger,Mangfold kinobesøk,Besøk,Voksne aktive lånere,Utlån,Arrangement deltakere,Teater Forestillinger,Teater Publikum,Dans Forestillinger,Elever,Timer,Mangfold Timer,Publikum,Mangfold Publikum,Frifond,Riksantikvar og Kulturminnefond,Norsk Kulturråd,Historielag,Husflidlag,Kor,Korps,MVA Refusjon,Voksenopplæring,Kunstlag
1420,Sogndal,Kommune,10052,Sogn,14,Sogn og Fjordane,2014,7623,936,,,2.230093139,0.131181949,0.262363899,11.80637544,4.722550177,0.787091696,8.666273121,7.447461629,,2.623638987,143.2618392,245.0478814,4.635445363,4,18,4.591368228,198.7406533,4.925357471,,1.574183392,0.248286436,0.131181949,0.121794872,1.816239316,371,6.655982906,90,0.655909747,1.443001443,13.11819494,31.8772137,4.722550177,16.52892562,17.18483537,11.70300407,8.920372557,
1420,Sogndal,Kommune,10052,Sogn,14,Sogn og Fjordane,2015,7677,944,,,2.344665885,,0.260518432,12.50488472,3.12622118,1.042073727,9.899570145,8.735704051,,7.424775303,469.9420346,277.1916113,5.867917155,3,9,4.402761495,200.5991924,5.228344405,0.166992315,1.172332943,0.212843559,0.130259216,0.13029661,2.429025424,343,8.919491525,13,0.651296079,65.39012635,0,30.48065651,6.122183144,16.67317963,16.93369806,10.657288,10.16021884,
1420,Sogndal,Kommune,10052,Sogn,14,Sogn og Fjordane,2016,7839,967,,,2.296211251,,0.255134583,11.48105626,2.041076668,1.020538334,12.2102309,1.451843347,,7.27133563,455.792448,268.2740145,5.713356295,3,17,4.094910065,189.6925628,4.919505039,0.169026662,1.403240209,0.262150785,0.255134583,0.123061013,2.323681489,328,7.025853154,37,0,15.30807501,5.10269167,29.85074627,5.86809542,17.09401709,18.24212272,11.68567419,4.847557086,
1420,Sogndal,Kommune,10052,Sogn,14,Sogn og Fjordane,2017,7941,964,,,2.644503211,,0.251857449,10.57801284,2.014859589,1.763002141,2.271250472,0.968517819,7.555723461,4.659362801,219.8983755,263.9466062,5.132225161,3,12,3.803047475,179.070646,4.588968644,0.01385216,1.637073416,0.274020904,,0.125518672,2.030082988,350,7.023858921,84,0.755572346,35.13411409,7.555723461,29.4673215,6.296436217,22.28938421,17.00037779,11.81022541,5.163077698,
1420,Sogndal,Kommune,10052,Sogn,14,Sogn og Fjordane,2018,8059,948,,,2.605782355,,0.124084874,10.42312942,2.978036977,1.737188237,12.34508003,0.99032138,7.445092443,7.569177317,451.4287132,257.4761137,5.043057451,5,15,3.424742524,169.1276833,4.299540886,0,2.233527733,0.355379079,0.124084874,0.122362869,2.709915612,294,7.966244726,14,0,521.2805559,27.29867229,26.05782355,5.707904206,22.83161683,17.99230674,10.90557141,23.20387145,
1421,Aurland,Kommune,10052,Sogn,14,Sogn og Fjordane,2014,1715,192,,,1.166180758,,0.583090379,12.82798834,4.664723032,,,,,1.166180758,67.75218659,54.22740525,0.941690962,126,186,5.526530612,168.5131195,4.934693878,,0.583090379,0.085131195,,0.5625,6.171875,71,7.286458333,72,2.332361516,437.4344023,116.6180758,29.15451895,30.90379009,15.16034985,17.49271137,22.35043732,4.664723032,
1421,Aurland,Kommune,10052,Sogn,14,Sogn og Fjordane,2015,1738,192,34.52243959,,1.150747986,,0.575373993,8.055235903,4.602991945,,,,,28.19332566,195.3325662,45.45454545,1.089758343,114,131,5.332566168,166.858458,5.486766398,0.19447641,1.150747986,0.013808976,,0.5,8.765625,10,9.1875,5,0,860.1841197,46.02991945,28.76869965,37.97468354,14.95972382,17.83659379,7.406789413,3.452243959,
1421,Aurland,Kommune,10052,Sogn,14,Sogn og Fjordane,2016,1764,184,,,1.133786848,,0.566893424,10.20408163,4.535147392,,,,,10.20408163,233.143424,57.25623583,1.267573696,133,145,4.126984127,178.5714286,5.070294785,0.115079365,0.566893424,0.011337868,,0.538043478,7.614130435,126,6.804347826,42,0,140.5895692,45.35147392,28.3446712,34.58049887,14.73922902,17.57369615,10.30498866,,
1421,Aurland,Kommune,10052,Sogn,14,Sogn og Fjordane,2017,1787,177,,,1.11919418,,1.11919418,10.07274762,5.595970901,,,,,6.155567991,154.0139899,61.55567991,1.351426973,95,105,3.626189144,164.5215445,4.613878008,0.085058758,0.55959709,0.050923335,,0.525423729,9.401129944,60,6.644067797,70,0,973.1393397,44.76776721,27.9798545,41.41018467,14.54952434,16.22831561,15.50867375,,
1421,Aurland,Kommune,10052,Sogn,14,Sogn og Fjordane,2018,1778,179,,,1.124859393,,1.124859393,8.998875141,5.624296963,,,,,2.249718785,50.41338583,55.68053993,1.11192351,107,141,3.599550056,159.167604,4.928008999,0.141732283,1.124859393,0.050056243,,0.458100559,8.156424581,74,5.508379888,189,0,705.8492688,0,28.12148481,30.3712036,24.74690664,17.43532058,10.8408324,23.05961755,
1422,Lærdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2014,2174,263,107.3528059,,1.839926403,,0.919963201,3.679852806,0.919963201,,0.880864765,0.597976081,,0.919963201,11.21021159,35.87856486,1.476540938,133,111,0,123.7350506,3.193192272,,,,,0.547528517,6.562737643,37,4.593155894,340,0,219.8712052,,,21.15915363,13.33946642,10.57957682,4.380404784,10.11959522,
1422,Lærdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2015,2146,245,109.0144455,,1.863932898,,0.931966449,8.387698043,0.931966449,0.931966449,,,,1.397949674,59.06523765,49.86020503,2.225069897,106,77,0,143.05685,3.265144455,0,,,,0.518367347,7.044897959,38,5.808163265,112,4.659832246,287.278658,,,21.90121156,18.17334576,13.51351351,9.483690587,8.853681267,
1422,Lærdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2016,2172,246,108.9479742,,0.920810313,,0.920810313,4.604051565,1.841620626,,,,,0.920810313,9.117403315,50.18416206,2.05801105,95,58,6.755524862,139.0423573,2.83839779,0,0.920810313,0.104051565,,0.548780488,7.016260163,34,5.317073171,232,0,1010.128913,,,21.63904236,22.55985267,12.89134438,9.843462247,16.11418048,
1422,Lærdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2017,2159,254,151.6628069,,0.926354794,0.463177397,1.852709588,4.631773969,2.779064382,0.926354794,0.23668365,0.057433997,0.463177397,2.315886985,126.9221862,48.63362668,1.866141732,107,78,0,108.3835109,2.825382121,0,0.463177397,0.010189903,,0.507874016,6.795275591,34,4.094488189,305,2.779064382,150.532654,,,20.84298286,13.43214451,12.04261232,30.73506253,11.57943492,
1422,Lærdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2018,2153,249,110.2833256,,0.928936368,,1.857872736,2.786809104,4.644681839,0.928936368,0.242452392,0.105898746,0,0.928936368,1.351602415,44.12447747,1.70831398,116,97,,103.576405,2.873200186,0,6.967022759,0.147700882,0.464468184,0.518072289,6.931726908,34,4.389558233,299,0,301.9043196,,,19.97213191,14.86298189,12.54064097,8.155132373,29.72596377,
1424,Årdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2014,5496,579,,,0.909752547,,,4.002911208,0.727802038,2.911208151,,,,1.273653566,236.9639738,25.65502183,1.437772926,131,84,7.283660844,165.9388646,3.661390102,,0.181950509,0.001637555,,0.424870466,5.089810017,45,5.910189983,75,0,0,18.19505095,,4.002911208,14.37409025,16.37554585,6.501819505,7.641921397,
1424,Årdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2015,5429,575,,,0.736783938,,,3.315527721,,2.210351814,,,,3.315527721,403.0414441,26.1558298,1.733652606,151,95,8.412230613,157.6717628,3.444280715,0.024866458,0.368391969,0.011235955,,0.412173913,4.424347826,94,7.591304348,19,0,0,0,,3.683919691,16.20924664,17.49861853,9.73346841,13.81469884,
1424,Årdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2016,5359,543,,,0.559805934,,,4.105243516,0.373203956,3.73203956,,,,2.052621758,604.1248367,25.93767494,1.740623251,151,87,8.027057287,151.1476022,3.324687442,0.034521366,0.559805934,0.040865833,,0.519337017,5.29281768,32,6.657458564,79,0.93300989,80.23885053,18.6601978,,3.545437582,12.50233252,17.91378989,10.32207501,10.82291472,
1424,Årdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2017,5363,544,,,0.745851203,,,3.356330412,,2.237553608,,,,3.729256013,299.1685624,26.4777177,1.68375909,156,90,8.087451054,158.3069178,3.230281559,0,0.932314003,0.060786873,,0.419117647,4.847426471,10,5.466911765,171,3.356330412,0,18.64628007,,3.542793213,13.79824725,16.40872646,60.13052396,8.950214432,
1424,Årdal,Kommune,10052,Sogn,14,Sogn og Fjordane,2018,5277,536,,,0.568504832,,0.189501611,4.169035437,1.137009665,3.032025772,,,,2.084517718,282.0024635,27.09873034,1.77525109,160,93,8.335607353,166.3824143,3.101383362,0,0.568504832,0.051354937,,0.460820896,4.675373134,30,5.820895522,205,1.137009665,189.5016108,0,,3.979533826,15.34963047,16.86564336,53.75895395,15.72863369,
1426,Luster,Kommune,10052,Sogn,14,Sogn og Fjordane,2014,5089,666,,,0.39300452,,,1.965022598,0.786009039,,,,,1.375515818,13.51621144,,,300,300,10.01965023,155.2367852,8.176066025,,,,,0.172672673,1.842342342,370,7.698198198,24,1.965022598,76.63588131,,18.86421694,16.1131853,8.056592651,20.0432305,9.279426213,10.02161525,
1426,Luster,Kommune,10052,Sogn,14,Sogn og Fjordane,2015,5118,681,,,0.586166471,,,2.344665885,0.390777648,,,,,1.172332943,3.744822196,,,305,305,9.769441188,141.6568972,8.432786245,0.156311059,0.195388824,0.004689332,,0.15712188,2.305433186,354,6.684287812,32,1.758499414,189.2340758,,17.19421649,16.02188355,16.02188355,19.34349355,20.41227042,5.470887065,
1426,Luster,Kommune,10052,Sogn,14,Sogn og Fjordane,2016,5093,662,,,0.392695857,,0.196347929,2.356175142,,,,,,1.570783428,13.10170823,,,307,307,9.817396426,135.0873748,8.703514628,0.181425486,0.196347929,0.007657569,,0.163141994,2.33836858,327,8.264350453,53,0,169.2519144,0,17.27861771,15.31513843,8.246612998,18.45670528,24.43412527,13.15531121,3.141566856
1426,Luster,Kommune,10052,Sogn,14,Sogn og Fjordane,2017,5151,664,,,0.388274122,,,3.882741215,0.388274122,,,,,1.747233547,11.96874393,3.106192972,0.096680256,289,286,10.55562027,136.8666278,8.579110852,0.002135508,0.194137061,0.00660066,,0.180722892,2.073795181,345,4.572289157,147,2.135507668,600.8542031,,25.04368084,14.94855368,9.900990099,21.93748787,21.46903514,7.959619491,2.135507668
1426,Luster,Kommune,10052,Sogn,14,Sogn og Fjordane,2018,5223,667,,,0.191460846,,0.191460846,3.06337354,1.148765078,,,,,0.382921693,81.68581275,4.212138618,0.130001915,291,279,9.573042313,131.9165231,9.423319931,0,2.106069309,0.157763737,0.191460846,0.178410795,1.901049475,363,4.449775112,279,1.148765078,775.4164273,,25.84721424,13.40225924,10.14742485,22.97530155,24.47980088,14.16810262,2.106069309
1428,Askvoll,Kommune,10050,HAFS,14,Sogn og Fjordane,2014,3011,353,,,1.992693457,0.664231152,0.332115576,1.328462305,5.31384922,0.664231152,,,,2.65692461,126.2002657,31.55097974,0.675523082,152,190,2.324809034,78.37927599,2.358020591,,0.664231152,0.042510794,,0.263456091,1.866855524,314,4.305949008,351,2.989040186,0,,2.65692461,,7.306542677,,1.795416805,12.95250747,
1428,Askvoll,Kommune,10050,HAFS,14,Sogn og Fjordane,2015,3008,346,,,2.32712766,0.997340426,,1.994680851,3.989361702,1.994680851,,,,3.324468085,139.5621676,15.95744681,0.431515957,186,208,2.493351064,63.82978723,2.005319149,0.083111702,0.332446809,0.007978723,,0.271676301,3.62716763,277,7.225433526,80,2.992021277,57.01462766,,2.659574468,,8.311170213,,2.583111702,14.29521277,
1428,Askvoll,Kommune,10050,HAFS,14,Sogn og Fjordane,2016,3023,357,,,1.984783328,0.661594443,,2.64637777,4.631161098,0.661594443,,,,3.307972213,178.5924578,14.88587496,0.482963943,232,252,2.315580549,61.19748594,1.987760503,0.072775389,3.307972213,0.18094608,0.661594443,0.240896359,2.532212885,320,4.803921569,292,19.18623884,0,,2.64637777,2.315580549,8.269930533,,3.315580549,15.87826662,
1428,Askvoll,Kommune,10050,HAFS,14,Sogn og Fjordane,2017,3065,348,,0.652528548,1.63132137,0.652528548,0.652528548,3.915171289,4.567699837,0.652528548,,,,2.283849918,148.6998369,13.37683524,0.295921697,214,237,2.283849918,58.72756933,1.778140294,0,1.305057096,0.102773246,,0.198275862,3.548850575,284,6.097701149,268,2.936378467,4.893964111,,2.610114192,2.283849918,10.1141925,,1.597063622,6.851549755,
1428,Askvoll,Kommune,10050,HAFS,14,Sogn og Fjordane,2018,3052,351,,0.655307995,1.638269987,0.655307995,0.327653997,2.621231979,7.208387942,0.655307995,,,,0.982961992,145.904325,15.72739187,0.355504587,202,230,1.638269987,69.13499345,2.989187418,0,0.982961992,0.068807339,0.327653997,0.253561254,3.464387464,276,6.504273504,126,1.965923984,0,0,2.621231979,2.621231979,13.43381389,,8.022608126,22.28047182,
1429,Fjaler,Kommune,10050,HAFS,14,Sogn og Fjordane,2014,2853,312,88.81352962,0.350508237,2.103049422,,1.402032948,0.701016474,2.103049422,,,,,1.051524711,5.092183666,63.09148265,1.455660708,86,88,2.883981774,120.9253417,3.595864003,,0.701016474,0.068699614,0.701016474,0.570512821,5.442307692,46,6.897435897,24,4.874518051,0,841.2197687,42.06098843,,55.73080967,12.61829653,18.30984928,48.01962846,
1429,Fjaler,Kommune,10050,HAFS,14,Sogn og Fjordane,2015,2823,321,104.1250443,,2.479631598,,1.416932341,4.959263195,2.833864683,,,,,1.062699256,3.739992915,64.11618845,1.624867163,91,126,3.416578108,123.9815799,3.271342543,0.008855827,1.062699256,0.050301098,,0.433021807,6.747663551,21,8.404984424,2,12.39815799,66.41870351,,42.50797024,,44.98760184,10.98122565,7.778958555,36.48600779,
1429,Fjaler,Kommune,10050,HAFS,14,Sogn og Fjordane,2016,2830,332,83.61660777,,2.473498233,,1.060070671,1.413427562,2.120141343,,,,,3.533568905,39.8869258,63.95759717,1.76254417,112,130,3.509540636,115.5477032,3.203180212,0.039575972,4.240282686,0.250176678,0.35335689,0.325301205,5.376506024,24,6.897590361,33,2.120141343,302.1201413,371.024735,42.40282686,2.473498233,40.28268551,10.60070671,19.70388693,39.57597173,
1429,Fjaler,Kommune,10050,HAFS,14,Sogn og Fjordane,2017,2862,364,95.19217331,0.34940601,2.445842068,,1.048218029,0.69881202,2.795248078,,,,,7.337526205,66.51292802,59.39902166,1.42382949,118,119,3.480782669,101.3277428,2.926275332,0.020964361,2.795248078,0.201956674,0.34940601,0.230769231,4.458791209,51,7.936813187,23,1.747030049,422.7812718,454.2278127,41.92872117,2.096436059,52.06149546,11.18099231,25.97833683,35.98881901,
1429,Fjaler,Kommune,10050,HAFS,14,Sogn og Fjordane,2018,2846,359,175.326423,0.351370344,2.810962755,0.351370344,1.054111033,0.702740689,3.513703443,,,,,6.324666198,57.90583275,56.92199578,1.435699227,132,135,3.524947294,111.7357695,2.791286015,0,3.865073788,0.257554462,0.351370344,0.222841226,5.153203343,18,7.969359331,160,23.54181307,56.21925509,0,42.16444132,2.45959241,47.08362614,10.54111033,43.056922,51.65144062,
1430,Gaular,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2014,2928,398,,,0.683060109,,0.683060109,0.683060109,1.366120219,,,,,5.12295082,234.244194,,,300,300,1.541325137,56.69398907,2.942622951,,1.024590164,0.087431694,,0.100502513,0.391959799,417,4.703517588,318,11.95355191,112.0218579,30.73770492,26.98087432,,39.61748634,18.78415301,12.05874317,48.49726776,
1430,Gaular,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2015,2960,397,,,0.675675676,,0.675675676,0.675675676,0.675675676,,,,,9.797297297,328.7503378,,,305,305,2.027027027,62.83783784,2.771959459,0.085472973,4.054054054,0.256756757,,0.062972292,0.392947103,417,6.040302267,75,0,57.09459459,59.12162162,26.68918919,,36.48648649,15.87837838,14.96013514,21.28378378,
1430,Gaular,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2016,2942,391,,,0.679809653,,0.679809653,0.679809653,0.679809653,,,,,8.837525493,333.3840925,,,307,307,1.071380014,45.54724677,2.217199184,0,1.01971448,0.098912305,0.339904827,0.086956522,0.398976982,415,4.989769821,252,0,147.8585996,67.98096533,26.85248131,1.699524133,27.87219579,15.97552685,10.54588715,31.9510537,
1430,Gaular,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2017,2966,396,,,1.01146325,,0.674308833,0.674308833,0.674308833,,,,,6.405933918,407.6675657,,,313,313,1.101820634,44.84153742,2.189480782,0,0.674308833,0.027646662,,0.080808081,1.845959596,273,3.992424242,311,13.48617667,0,0,26.63519892,2.697235334,24.61227242,23.60080917,12.63789616,39.78422117,
1430,Gaular,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2018,3006,425,,,0.998003992,,0.665335995,0.665335995,0.665335995,,,,,5.655355955,245.9181637,,,315,315,1.611776447,41.25083167,2.056886228,0.0415835,0.665335995,0.062541583,0.332667997,0.094117647,1.421176471,346,4.251764706,171,0,0,29.94011976,28.27677977,3.326679973,17.96407186,18.29673985,25.01064538,45.24284764,
1431,Jølster,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2014,3070,432,,,2.605863192,0.325732899,0.651465798,3.25732899,3.25732899,,1.28534202,0.703583062,,3.908794788,33.96905537,,,300,300,6.51465798,54.39739414,4.48762215,,0.977198697,0.025732899,,0.280092593,2.710648148,94,3.925925926,386,1.628664495,57.00325733,13.02931596,,,32.5732899,36.80781759,11.26644951,58.95765472,
1431,Jølster,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2015,3026,433,6.609385327,,2.974223397,0.330469266,0.660938533,5.287508262,1.321877065,,,,,4.296100463,129.2630535,0.991407799,0.073033708,298,296,5.320555188,39.65631196,4.31526768,0.165234633,0.330469266,0.013879709,,0.29330254,2.762124711,89,5.930715935,91,1.321877065,155.3205552,16.52346332,,,25.44613351,36.68208857,18.71579643,52.87508262,
1431,Jølster,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2016,3020,438,8.278145695,,2.317880795,0.331125828,0.331125828,7.284768212,3.311258278,,,,,2.98013245,96.3294702,0.662251656,0.024503311,304,305,6.556291391,53.64238411,4.770198675,0.341059603,1.655629139,0.17781457,0.331125828,0.280821918,2.643835616,126,5.420091324,224,0,158.1125828,59.60264901,,3.973509934,23.17880795,37.74834437,21.11986755,41.7218543,
1431,Jølster,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2017,3049,435,11.4791735,,3.279763857,0.327976386,0.983929157,5.903574943,3.935716628,,2.183994752,1.178091177,0.655952771,3.279763857,80.69530994,,,313,313,8.199409643,67.56313545,4.350934733,0.039357166,2.951787471,0.083633978,,0.282758621,2.662068966,155,3.618390805,336,0,231.2233519,27.87799278,,3.607740243,10.16726796,40.01311906,26.1193834,62.64348967,
1431,Jølster,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2018,3043,437,13.14492277,,2.957607624,0.328623069,0.657246139,3.286230693,3.286230693,,1.932960894,1.26125534,1.643115347,2.957607624,73.0726257,,,315,315,2.355570161,31.21919159,3.889911272,0,1.314492277,0.060138022,0.328623069,0.324942792,2.565217391,161,4.38215103,239,0,268.8136707,96.94380546,,3.286230693,16.1025304,35.49129149,28.66480447,65.72461387,
1432,Førde,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2014,12685,1793,25.49349626,,1.418998818,0.236499803,0.867165944,10.56365786,5.202995664,15.45132046,1.479463934,0.377296019,,7.094994088,332.5344107,76.07410327,2.70855341,55,30,5.321245566,177.8478518,4.433504139,,2.286164762,0.39335337,0.078833268,0.177356386,2.202453988,247,8.168990519,9,1.34016555,22.34923138,516.8309026,5.67599527,9.381158849,17.18565235,9.932991723,8.692234923,50.37445802,
1432,Førde,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2015,12801,1793,22.96265917,,1.328021248,0.234356691,0.937426764,9.686743223,5.468322787,13.59268807,2.89727365,0.554956644,,4.140301539,277.0746817,76.79087571,3.451683462,57,24,5.61971721,175.3769237,4.111944379,0.061948285,1.874853527,0.367471291,0.156237794,0.16787507,2.611266035,184,9.288901283,1,0.703070073,36.48152488,517.6939302,5.624560581,10.2335755,17.02991954,9.608624326,7.462073276,21.48269666,
1432,Førde,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2016,12900,1838,36.14294574,0.07751938,1.240310078,0.15503876,1.007751938,12.09302326,5.891472868,13.95348837,1.730232558,0.673565891,,10.46511628,422.4446512,76.27906977,3.399147287,58,27,5.906666667,174.0310078,4.793255814,0.197596899,12.63565891,0.723023256,0.310077519,0.167573449,2.940152339,173,7.966811752,4,0,0,520.2778295,5.581395349,6.589147287,18.21705426,8.604651163,13.81635659,22.09302326,10.46511628
1432,Førde,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2017,13009,1847,37.1828734,0.076869859,1.306787609,0.230609578,0.999308171,11.5304789,4.919670997,12.76039665,1.149973096,0.234683681,4.381581982,11.22299946,425.440618,77.17733877,2.864555308,72,39,6.003997233,167.9606426,4.210392805,0.015297102,6.380198324,0.41548159,,0.147265836,1.747157553,290,5.834325934,177,0.461219156,26.90445076,536.67338,5.534629872,5.68836959,16.83449919,8.609424245,10.12875701,24.98270428,11.60734876
1432,Førde,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2018,13089,1876,18.14042326,0.076400031,1.37520055,0.229200092,0.916800367,10.69600428,6.570402628,13.90480556,0.968141187,0.231797693,2.7504011,10.46680419,531.0297196,78.61563145,3.014516006,80,39,6.008633203,157.8424631,4.156238062,0.02414241,4.813201925,0.409580564,0.229200092,0.154051173,1.750533049,288,8.090618337,12,0.916800367,24.98280999,485.1401941,5.5008022,5.959202384,17.87760715,9.473603789,12.20070288,28.65001146,11.61280465
1433,Naustdal,Kommune,10053,Sunnfjord,14,Sogn og Fjordane,2014,2776,367,,,0.360230548,,1.44092219,1.44092219,0.720461095,0.720461095,,,,0.360230548,0.329610951,,,300,300,0,96.54178674,6.653097983,,0.360230548,0.010446686,,0.103542234,1.277929155,310,5.78746594,213,1.801152738,0,,66.28242075,,15.129683,4.682997118,,21.9740634,
