Nr,Navn,Inndeling,Fnr,Fylke,Rnr,Region,Aar,Produktivitet,Produktivitet Bransjejustert,Arbeidsplassvekst,Arbeidsplassvekst Bransjejustert,Lonnsomhet,Lonnsomhet Bransjejustert,Egenkapital,Etableringsfrekvens,Etableringsfrekvens Bransjejustert,Foretaksvekst,Foretaksvekst Bransjejustert,Storrelse,Produktivitet Score,Produktivitet Bransjejustert Score,Arbeidsplassvekst Score,Arbeidsplassvekst Bransjejustert Score,Lonnsomhet Score,Lonnsomhet Bransjejustert Score,Egenkapital Score,Etableringsfrekvens Bransjejustert Score,Etableringsfrekvens Score,Foretaksvekst Score,Foretaksvekst Bransjejustert Score,Storrelse Score,Produktivitet Indeks,Arbeidsplassvekst Indeks,Lonnsomhet Indeks,Nyetableringer Indeks,Storrelse Indeks,Naringsindeksen
3008,Øvre Romerike,Region,,,3008,Øvre Romerike,2014,513,-109,1.71,0.71,61.49,0.04,83.47,7.97,0.9,3.67,1.44,32.79,46.8,40.88,61.92,63.16,52.43,50.56,43.69,93.47,81.44,86.91,95.17,56.58,43.84,62.54,48.89,89.25,56.58,60.22
3008,Øvre Romerike,Region,,,3008,Øvre Romerike,2015,603,-78,-2.74,1.81,61.27,0.53,81.7,7.52,0.22,3.09,1.44,31.27,48.29,46.16,74.72,68.69,46.15,45.47,27.29,68.38,68.73,73.38,73.49,59.04,47.23,71.7,39.63,70.99,59.04,57.72
3008,Øvre Romerike,Region,,,3008,Øvre Romerike,2016,608,-41,3.86,3.31,60.33,-0.15,81.2,7.67,0.43,3.52,1.19,31.73,43.84,52.41,85.18,84.38,40.34,39.88,22.43,75.64,71.26,75.25,78.93,61.68,48.13,84.78,34.22,75.27,61.68,60.81
3009,Oslo,Region,,,3009,Oslo,2009,584,50,-2.59,-0.49,58.34,-2.49,81.74,8.14,0.5,3.06,-0.17,55.22,75.16,73.83,50.64,41.3,37.69,28.84,27.4,70.55,93.16,78.43,44.17,100,74.5,45.97,31.31,71.58,100,64.67
3009,Oslo,Region,,,3009,Oslo,2010,631,74,-0.07,-0.85,59.23,-2.04,81.62,8.44,0.59,2.65,-0.4,54.11,78.19,81.05,48.85,36.69,39.5,30.36,24.17,78.32,98.31,79.15,42.63,100,79.62,42.77,31.34,74.6,100,65.67
3009,Oslo,Region,,,3009,Oslo,2011,638,56,2.4,0.98,56.68,-3.19,81.67,8.96,1.01,3.51,0.39,54.26,77.87,77.94,72.06,72.15,19.85,20.76,21.34,91.69,100,79.17,62.33,100,77.9,72.1,20.65,83.3,100,70.79
3009,Oslo,Region,,,3009,Oslo,2012,672,62,1.88,0.6,60.31,-2.12,81.59,9.31,0.88,4.49,-0.75,54.02,77.26,77.54,66.93,60.36,35.93,32.09,18.1,83,95.22,75.45,36.08,100,77.4,63.64,28.71,72.44,100,68.44
3009,Oslo,Region,,,3009,Oslo,2013,666,66,0.44,0.26,61.25,-1.46,82.53,9.22,0.92,3.98,0.24,53.32,76.4,78.08,56.33,56.86,44.86,39.59,25.35,90.53,98.31,85.6,65.23,100,77.24,56.6,36.6,84.92,100,71.07
3009,Oslo,Region,,,3009,Oslo,2014,693,61,1.93,0.77,60.29,-1.53,81.51,9.26,1.02,3.66,0.22,53.45,75.87,78.42,65.03,63.99,43.8,38.23,25.42,97.19,100,86.65,60.01,100,77.14,64.51,35.82,85.97,100,72.69
3009,Oslo,Region,,,3009,Oslo,2015,743,58,-2.92,1.45,58.15,-2.26,81.59,9.33,0.91,3.18,0.23,50.83,67.99,72.31,73.38,65.65,22.1,23.75,26.35,87.02,97.13,74.58,55.21,100,70.15,69.52,24.07,78.48,100,68.44
3009,Oslo,Region,,,3009,Oslo,2016,846,114,1.6,0.99,57.52,-2.46,81.57,9.19,0.76,3.62,-0.02,50.81,67.6,72.13,63.69,59.45,19.16,22.32,25.99,84.6,94.18,77.06,51.86,100,69.87,61.57,22.49,76.93,100,66.17
3010,Fjellregionen,Region,,,3010,Fjellregionen,2009,291,-90,-3.46,-0.03,58.49,-1.06,83.89,3.24,-1.19,0.96,-0.26,31.56,24.33,41.07,41.61,46.27,38.77,39.84,48.31,23.82,13.91,30.43,41.55,49.02,32.7,43.94,42.31,27.43,49.02,39.08
3010,Fjellregionen,Region,,,3010,Fjellregionen,2010,288,-112,1.81,2.85,59.5,-0.61,86.15,3.26,-1.2,0.42,-0.3,31.93,18.96,36.54,68.03,72.84,41.61,42.2,67.57,27.72,14.64,33.24,45.36,51.33,27.75,70.43,50.46,30.24,51.33,46.04
3010,Fjellregionen,Region,,,3010,Fjellregionen,2011,320,-104,-1.64,-2.58,62.43,2.44,87.83,3.38,-1.3,0.32,-0.94,31.4,20.76,38.23,22.68,26.5,62.19,62.75,78.91,27.18,13.31,25.54,41.22,49.59,29.5,24.59,67.95,26.82,49.59,39.69
3010,Fjellregionen,Region,,,3010,Fjellregionen,2012,334,-125,-4.16,-4.6,63.23,1.49,88.52,3.71,-1.33,-1.11,-2.65,30.07,20.83,35.15,7.42,5.66,58.21,62.13,85.21,26.81,13.43,0,0,45.34,27.99,6.54,68.52,10.06,45.34,31.69
3010,Fjellregionen,Region,,,3010,Fjellregionen,2013,334,-124,-0.26,0.26,67.16,5.28,88.73,3.78,-1.31,-0.21,-1.52,30.03,22.1,36.45,47.6,56.83,86.91,92.41,85.57,26.59,13.1,10.27,18.08,46.21,29.27,52.22,88.3,17.01,46.21,46.6
3010,Fjellregionen,Region,,,3010,Fjellregionen,2014,367,-121,0.24,-0.55,66.36,5.37,87.91,3.98,-0.99,1.47,0.15,30.36,23.24,38.31,41.48,45.4,87.44,92.51,84.92,33.53,15.25,38.65,58.13,47.31,30.77,43.44,88.29,36.39,47.31,49.24
3010,Fjellregionen,Region,,,3010,Fjellregionen,2015,426,-141,-8.86,-1.83,64.91,4.42,87.59,4.42,-0.76,0.34,-0.36,27.78,23.39,33.82,30.62,38.05,74.24,75.83,80.76,41.53,20.21,34.74,46.16,45.23,28.61,34.33,76.94,35.66,45.23,44.15
3010,Fjellregionen,Region,,,3010,Fjellregionen,2016,442,-153,-0.36,-0.8,64.06,3.84,86.42,4.85,-0.34,2.04,0.69,27.78,27.16,38.09,45.04,40.16,68.36,70.22,72.85,55.17,28.5,48.15,67.67,45.62,32.63,42.6,70.48,49.87,45.62,48.24
3011,Glåmdal,Region,,,3011,Glåmdal,2009,350,-76,-6.04,-2.64,59.09,-0.92,84.04,3.97,-1.1,1,-0.52,25.59,34.58,44.41,14.79,17.94,43.07,40.91,49.79,26.23,25.73,31.21,34.02,26.14,39.5,16.37,44.59,29.3,26.14,31.18
3011,Glåmdal,Region,,,3011,Glåmdal,2010,363,-92,-2.64,-1.98,59.82,-0.73,84.16,4.57,-0.61,0.84,-0.18,24.92,31.91,41.28,22.77,25.66,44.02,41.2,48.51,44.32,35.78,41.88,48.23,24.34,36.6,24.22,44.58,42.55,24.34,34.45
3011,Glåmdal,Region,,,3011,Glåmdal,2011,373,-103,-1.11,-1.97,60.6,0.37,84.15,4.51,-1.04,0.87,-1.49,24.63,30.18,38.5,29.14,34.23,48.68,47.32,44.55,34.47,31.63,34.89,32.47,23.87,34.34,31.69,46.85,33.37,23.87,34.02
3011,Glåmdal,Region,,,3011,Glåmdal,2012,399,-108,0.63,0.43,62.58,0.25,85.11,5.62,-0.29,1.58,-0.81,24.75,31.77,38.98,54.63,58.58,53.29,51.82,52.16,53.12,41.28,33.94,34.93,25.11,35.38,56.61,52.42,40.82,25.11,42.07
3011,Glåmdal,Region,,,3011,Glåmdal,2013,396,-101,-2.35,-2.07,62.47,0.19,84.01,5.67,-0.3,1.6,-0.28,24.14,32.22,41.35,21.37,26.08,53.5,52.48,39.68,55.44,42.74,42.93,51.24,23.73,36.79,23.72,48.56,48.09,23.73,36.18
3011,Glåmdal,Region,,,3011,Glåmdal,2014,420,-108,1.21,0.47,61.63,0.25,82.89,5.18,-0.69,1.23,-0.46,24.44,31.88,41.07,55,59.71,53.42,52.25,38.29,42.86,35.12,33.38,40.32,24.69,36.48,57.36,47.99,37.92,24.69,40.89
3011,Glåmdal,Region,,,3011,Glåmdal,2015,462,-141,-4.7,1.05,63.75,3.02,84.68,5.06,-1.06,-1.75,-2.87,23.33,28.38,33.98,60.59,62.35,65.32,64.87,54.36,33.36,30.24,5.35,8.1,27.61,31.18,61.47,61.51,19.26,27.61,40.21
3011,Glåmdal,Region,,,3011,Glåmdal,2016,499,-123,-1.33,-1.48,62.1,1.62,83.14,5.08,-1,0.98,-0.78,23.12,32.9,41.87,35.79,32.88,53.61,53.3,41.14,37.41,32.07,28.67,34.64,26.7,37.38,34.34,49.35,33.2,26.7,36.19
3012,Hamarregionen,Region,,,3012,Hamarregionen,2009,498,52,-4.9,-1.78,61.63,1.35,85.66,5.66,-0.34,1.55,-0.51,30.74,60.29,74.38,26.68,27.3,61.34,58.35,65.56,47.26,52.95,43.86,34.4,45.89,67.34,26.99,61.75,44.62,45.89,49.32
3012,Hamarregionen,Region,,,3012,Hamarregionen,2010,518,50,-0.36,-0.25,62.86,2.04,85.64,6.16,0.03,1.65,0,30.49,58.69,75.25,45.94,42.56,67.2,64.14,62.7,62.6,61.43,58.48,52.94,45.79,66.97,44.25,64.68,58.86,45.79,56.11
3012,Hamarregionen,Region,,,3012,Hamarregionen,2011,540,47,0.36,-0.9,63.21,2.99,86.15,5.5,-0.84,1.33,-0.94,30.34,60.23,75.76,47.19,48.05,67.93,66.91,63.23,39.92,47.61,42.51,41.26,45.54,68,47.62,66.02,42.83,45.54,54
3012,Hamarregionen,Region,,,3012,Hamarregionen,2012,599,75,1.55,0.95,65.78,3.36,86.23,6.36,-0.5,3.33,0.14,30.5,65.12,80.3,63.66,64.11,77.66,77.73,63.07,47.83,52.15,58.88,53.52,46.95,72.71,63.89,72.82,53.1,46.95,61.89
3012,Hamarregionen,Region,,,3012,Hamarregionen,2013,592,78,0.07,0.15,65.98,3.56,86.72,7.01,0.18,2.37,-0.18,30.27,64.28,80.64,51.74,55.4,78.55,78.94,66.09,69.23,63.78,56.64,53.97,47.12,72.46,53.57,74.53,60.91,47.12,61.72
3012,Hamarregionen,Region,,,3012,Hamarregionen,2014,615,71,2.73,1.83,64.86,3.37,85.75,6.34,-0.46,1.96,-0.37,30.88,63.3,80.63,76.13,78.89,76.68,76.81,64.83,50.42,54.35,49.42,42.86,49.27,71.97,77.51,72.77,49.26,49.27,64.16
3012,Hamarregionen,Region,,,3012,Hamarregionen,2015,698,96,-3.11,2.07,64.84,4.07,85.35,6.17,-0.81,1.51,-0.22,29.67,61.68,79.67,71.99,70.94,73.76,73.07,60.43,40.26,47.69,51.17,48.34,52.72,70.67,71.46,69.08,46.86,52.72,62.16
3012,Hamarregionen,Region,,,3012,Hamarregionen,2016,747,107,-0.31,-0.8,64.03,3.56,85.39,6.66,-0.34,3,0.57,29.45,57.76,71.21,45.44,40.13,68.09,68.09,62.89,54.97,55.94,65.79,64.95,52.39,64.48,42.79,66.36,60.42,52.39,57.29
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2009,381,-37,-2.59,-0.08,59.24,-0.46,82.51,4.6,-0.86,0.57,-1.13,28.37,39.94,53.48,50.63,45.73,44.15,44.45,34.94,32.86,35.85,21.46,16.35,36.81,46.71,48.18,41.18,26.63,36.81,39.9
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2010,375,-71,-0.93,-0.82,60.68,0.56,82.92,5.01,-0.61,0.7,-0.54,27.98,34.02,46.27,40.14,37.02,50.62,51.87,36.61,44.32,42.81,39,39.03,36.14,40.15,38.58,46.37,41.29,36.14,40.5
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2011,356,-109,-2.76,-3.98,61.96,2.03,82.93,5.37,-0.62,1.38,-1.14,27.11,27.29,37.15,8.96,8.55,58.72,59.72,33.12,46.2,45.48,43.38,37.97,33.29,32.22,8.76,50.52,43.26,33.29,33.61
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2012,403,-83,-1.7,-1.95,62.93,1.08,83.97,5.99,-0.39,1.59,-1.07,26.51,32.35,44.59,31.64,33.51,55.92,58.7,41.1,50.69,46.68,34.09,29.79,31.8,38.47,32.58,51.91,40.31,31.8,39.01
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2013,380,-97,-0.71,-0.62,61.22,-0.63,84.09,6.48,0.05,1.97,-0.19,26.23,29.68,42.32,42.02,45.18,44.62,46.07,40.5,65.59,55.35,49.53,53.68,31.72,36,43.6,43.73,56.04,31.72,42.22
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2014,404,-97,-1,-2.13,60.04,-0.91,82.89,5.64,-0.66,0.89,-1.07,25.79,29.35,43.49,24.23,23.19,41.98,43.09,38.28,43.87,42.76,25.91,22.79,29.85,36.42,23.71,41.12,33.83,29.85,32.99
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2015,463,-89,-6.61,-1.66,61.5,0.83,84.04,6.26,-0.3,1.91,0.49,24.01,28.55,43.87,46.84,39.52,47.91,47.85,48.56,54.2,49.1,56.85,59.15,30.3,36.21,43.18,48.11,54.82,30.3,42.52
3013,Sør Østerdal,Region,,,3013,Sør Østerdal,2016,496,-92,0.43,-0.02,62.88,2.51,83.42,5.39,-1.1,0.66,-1.34,24.05,32.6,45.84,52.54,48.55,59.46,60.09,43.83,34.62,36.71,22.77,21.96,30.46,39.22,50.54,54.46,29.02,30.46,40.74
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2009,409,-61,-3.01,0.23,62.66,2.27,84.74,5.22,-0.34,1.69,-0.11,31.89,44.84,47.94,46.27,49.1,68.7,65.38,56.63,47.38,45.95,47.17,45.9,50.29,46.39,47.68,63.57,46.6,50.29,50.91
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2010,406,-87,-0.46,0.52,61.8,0.96,83.79,4.95,-0.72,0.72,-0.62,31.59,39.44,42.59,44.88,50.07,59.18,55.24,45,41.13,41.93,39.41,37.02,50.04,41.01,47.48,53.14,39.87,50.04,46.31
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2011,442,-73,-0.19,-1.43,60.91,0.68,84.19,5.05,-0.87,1.39,-0.57,31.37,42.58,46,40.35,41.23,50.93,49.61,44.92,39.2,40.34,43.55,47.15,49.47,44.29,40.79,48.49,42.56,49.47,45.12
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2012,453,-94,-0.24,-1,64.26,1.62,84.96,6.23,-0.16,3.03,0.52,31.08,40.8,42.13,46.07,43.58,66.05,63.23,50.68,56.53,50.23,54.62,60.95,49.18,41.46,44.83,59.99,55.58,49.18,50.21
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2013,438,-97,-0.14,-0.47,64.53,1.84,85.18,6.26,-0.16,2.04,-0.22,30.94,39.09,42.42,49.06,47.23,68.2,65.48,51.14,59.72,52.05,50.72,52.85,49.68,40.75,48.15,61.6,53.83,49.68,50.8
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2014,457,-110,0.47,-0.63,63.73,1.97,84.25,5.82,-0.5,1.56,-0.46,30.95,37.78,40.55,44.67,44.3,68.54,65.81,50.91,49.16,45.71,40.69,40.36,49.56,39.16,44.48,61.75,43.98,49.56,47.79
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2015,536,-116,-2.94,2.71,65.16,4.06,84.48,5.89,-0.61,1.12,-0.3,29.79,38.85,38.66,73.22,76.26,76.16,73,52.58,45.79,43.33,45.63,47.09,53.18,38.75,74.74,67.25,45.46,53.18,55.88
3014,Gjøvikregionen,Region,,,3014,Gjøvikregionen,2016,563,-130,1.34,1.75,64.76,3.91,84.43,5.94,-0.54,1.76,-0.32,30.1,39.28,41.04,61.21,67.59,73.59,70.68,53.63,49.82,44.98,42.94,45.09,55.04,40.16,64.4,65.97,45.71,55.04,54.26
3015,Hadeland,Region,,,3015,Hadeland,2009,317,-103,-3.01,-0.86,63.5,3.29,86.21,4.84,-1.05,1.43,-0.5,25.22,28.89,37.86,46.33,37.3,74.78,73.19,70.94,27.7,39.79,41.09,34.71,24.71,33.38,41.82,72.97,35.82,24.71,41.74
3015,Hadeland,Region,,,3015,Hadeland,2010,326,-109,1.66,1.73,65.93,5.31,85.68,4.71,-1.31,0.93,-0.55,25.44,25.59,37.24,66.44,61.86,90.63,91.22,63.12,24.57,38.02,43.59,38.92,26.36,31.41,64.15,81.66,36.27,26.36,47.97
3015,Hadeland,Region,,,3015,Hadeland,2011,341,-118,2.76,1.62,63.69,3.3,85.13,5.44,-0.96,2.31,-0.44,25.95,24.45,34.77,76.48,80.4,71.39,69.2,53.71,36.69,46.57,59.03,49.16,28.86,29.61,78.44,64.77,47.86,28.86,49.91
3015,Hadeland,Region,,,3015,Hadeland,2012,360,-130,-0.92,-1.32,63.45,1,84.04,5.76,-1.1,1.87,-1.16,25.43,25.26,33.98,39.32,40.15,59.93,58.06,41.77,32.5,43.41,38.12,28.09,27.71,29.62,39.74,53.25,35.53,27.71,37.17
3015,Hadeland,Region,,,3015,Hadeland,2013,346,-142,-2.52,-2.76,63.04,0.65,84.05,6.2,-0.6,2,-0.34,24.69,24.04,32.51,19.31,17.01,57.56,56.11,40.08,46.85,51,50.06,49.56,25.85,28.27,18.16,51.25,49.36,25.85,34.58
3015,Hadeland,Region,,,3015,Hadeland,2014,368,-155,-2.12,-3.39,62.15,0.75,82.77,5.68,-1.02,2.06,-0.03,24,23.42,30.68,8.69,5.42,57.16,56.18,37.15,32.61,43.53,51.6,52.88,23.02,27.05,7.05,50.16,45.16,23.02,30.49
3015,Hadeland,Region,,,3015,Hadeland,2015,539,-36,-6.62,-1.73,63.87,3.05,83.61,6.41,-0.55,1.94,0.42,22.25,39.3,54.2,46.74,38.94,66.2,65.14,44.68,47.29,51.47,57.2,58.09,23.34,46.75,42.84,58.68,53.51,23.34,45.02
3015,Hadeland,Region,,,3015,Hadeland,2016,460,-140,0.38,0.28,64.79,4.17,84.88,5.39,-1.55,0.6,-1.58,22.27,29.04,39.79,52.09,51.78,73.87,72.7,57.94,22.76,36.67,21.68,16.6,23.24,34.42,51.94,68.17,24.43,23.24,40.44
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2009,430,-33,-3.76,-1.16,62.18,2.2,86.43,5.3,-0.61,1.93,-0.19,33.98,48.36,54.3,38.54,34.04,65.28,64.8,73.07,40.01,47.14,52.65,43.73,58.29,51.33,36.29,67.72,45.88,58.29,51.9
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2010,453,-29,1.5,1.13,64.63,4.19,85.99,5.16,-0.85,0.74,-0.98,34.11,47.4,56.38,64.84,56.01,80.74,81.97,66.04,37.53,45.33,39.8,27.79,59.7,51.89,60.43,76.25,37.61,59.7,57.18
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2011,497,-10,-1.48,-3.06,63.93,3.99,86.43,5.78,-0.44,1.98,-0.23,33.35,52.47,61.63,24.55,20.25,73.17,74.32,65.88,51.22,52.09,53.46,52.44,57,57.05,22.4,71.12,52.3,57,51.97
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2012,495,-46,-1.49,-2.15,65.8,3.61,87.39,6.17,-0.57,2.59,-0.47,32.67,47.75,53.12,33.71,31.45,77.85,79.77,74.25,46.07,49.28,48.27,41.65,55.2,50.43,32.58,77.29,46.32,55.2,52.36
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2013,484,-51,-1.81,-1.96,65.87,3.61,87.55,6.82,0.12,1.58,-1.03,32.01,46.71,52.49,28.14,27.5,77.75,79.34,74.16,67.59,60.82,42.53,31.18,53.78,49.6,27.82,77.08,50.53,53.78,51.76
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2014,513,-55,0.6,-0.69,65.43,4.08,86.81,6.52,-0.11,1.94,-0.44,31.99,46.83,52.7,46.47,43.41,80.76,82.43,74.74,61.52,57.33,49.04,41.02,53.49,49.76,44.94,79.31,52.23,53.49,55.95
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2015,563,-46,-0.21,4.45,63.75,3.17,86.63,6.2,-0.64,-1.83,-3.64,31.74,42.62,52.25,92.88,90.92,65.3,66.06,72.07,44.92,48.07,4.24,0,60.9,47.43,91.9,67.81,24.31,60.9,58.47
3016,Lillehammerregionen,Region,,,3016,Lillehammerregionen,2016,590,-57,0.87,0.15,65.36,5.16,85.82,6.3,-0.54,2.25,-0.23,31.85,42.03,50.28,56.76,50.36,78.17,80.22,67.06,49.62,50.42,51.89,47.07,62.15,46.15,53.56,75.15,49.75,62.15,57.35
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2009,291,-178,-7.05,-3.8,53.18,-5.91,81.89,3.94,-0.89,0.72,-0.64,31.89,24.29,20.37,4.32,5.33,0.59,2.66,28.9,32.15,25.17,24.88,30.47,50.28,22.33,4.82,10.71,28.17,50.28,23.26
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2010,298,-198,-0.81,-0.24,54.81,-4.82,80.27,3.19,-1.71,-0.72,-1.59,31.64,20.72,16.09,41.35,42.66,5.77,7.35,11.18,13.16,13.5,9.66,12.16,50.21,18.41,42,8.1,12.12,50.21,26.17
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2011,354,-164,-0.84,-2.13,58.22,-1.59,80.92,4,-1.13,0.95,-0.74,31.17,26.85,23.45,32.42,32.28,31.18,32.74,14.37,32.07,23.36,36.19,44.37,48.71,25.15,32.35,26.1,34,48.71,33.26
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2012,349,-195,-3.54,-3.79,58.02,-3.57,81.45,4.68,-0.92,0.75,-0.92,30.08,23.43,19.19,13.56,14.21,18.49,20.02,16.68,37.15,27.56,22.05,32.89,45.35,21.31,13.88,18.4,29.91,45.35,25.77
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2013,331,-208,0.64,1.04,62.74,1.08,83.81,5.13,-0.58,1.03,-0.66,30.45,21.6,17.98,58.84,67.11,55.43,59.5,37.73,47.59,34.24,32.67,41.02,47.83,19.79,62.97,50.89,38.88,47.83,44.07
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2014,379,-196,1.17,0.28,60.67,-0.03,81.54,5.46,-0.08,1.09,-0.42,30.96,25.26,21.61,54.37,57.06,46.51,50.06,25.75,62.4,39.82,30.27,41.56,49.57,23.43,55.71,40.77,43.51,49.57,42.6
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2015,433,-192,-9.85,-3.75,61.13,0.73,82.44,5.78,0.07,2.65,1.79,27.98,24.3,24,23.52,21.89,45.06,47.03,34.03,64.26,41.54,67.22,78.84,46.03,24.15,22.7,42.04,62.97,46.03,39.58
3017,Midt-Gudbrandsdal,Region,,,3017,Midt-Gudbrandsdal,2016,494,-155,0.08,-0.39,56.48,-3.66,81.55,4.15,-1.56,-0.06,-1.62,28.13,32.38,37.83,49.2,44.62,11.38,13.17,25.77,22.33,18,9.48,15.84,47.04,35.1,46.91,16.77,16.41,47.04,32.45
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2009,283,-154,-2.03,1.59,61.44,2.68,81.74,3.55,-0.99,0.75,-0.44,32.69,22.96,26.12,56.51,63.8,59.97,68.5,27.38,29.33,18.99,25.54,36.42,53.38,24.54,60.16,51.95,27.57,53.38,43.52
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2010,285,-127,-0.87,0.12,57.35,-1.84,82.78,3.77,-0.82,-0.02,-0.69,32.46,18.46,32.84,40.77,46.12,25.22,31.98,35.29,38.38,22.82,24.02,35.28,53.37,25.65,43.45,30.83,30.12,53.37,36.68
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2011,307,-137,-1.16,-2.19,61.2,1.84,83.28,3.7,-1.15,-0.07,-1.7,32.05,18.37,30.14,28.49,31.46,53.11,58.26,36.41,31.3,18.54,19.13,29.07,52.05,24.26,29.97,49.26,24.51,52.05,36.01
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2012,321,-150,-3.03,-3.37,63.42,2.36,83.54,3.71,-1.52,0.37,-1.11,31.09,18.64,29.4,18.57,18.61,59.65,69.39,36.99,22.03,13.34,16.71,29.06,49.22,24.02,18.59,55.34,20.28,49.22,33.49
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2013,329,-137,-1.83,-1.45,62.33,1.34,84.73,4.57,-0.73,0.74,-0.73,30.8,21.26,33.49,27.94,34.3,52.55,61.55,46.69,43.29,25.44,27.47,39.19,49.17,27.38,31.12,53.6,33.85,49.17,39.02
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2014,352,-145,-0.02,-0.86,61.37,1.33,83.6,4.51,-0.7,0.41,-0.93,30.99,20.83,32.83,37.91,41.05,51.56,60.73,44.89,42.68,24.13,15.5,26.75,49.69,26.83,39.48,52.4,27.27,49.69,39.13
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2015,408,-166,-9.17,-2.61,64.23,4.17,85.86,4.26,-1.12,-0.02,-0.72,28.18,20.85,29.05,28.36,31.5,69.04,73.87,65.07,31.82,17.68,29.64,40.74,46.8,24.95,29.93,69.33,29.97,46.8,40.19
3018,Nord-Gudbrandsdal,Region,,,3018,Nord-Gudbrandsdal,2016,467,-128,-0.04,-0.18,63.26,3.66,85.39,3.95,-1.5,0.89,-0.53,28.37,29.66,41.27,48.08,46.82,62.35,68.84,62.94,23.87,14.98,26.88,40.17,48.03,35.47,47.45,64.71,26.48,48.03,44.43
3019,Valdres,Region,,,3019,Valdres,2009,306,-110,-1.74,1.17,60.33,1.19,84.74,3.94,-1,1.13,-0.3,35.42,26.88,36.25,59.46,59.31,51.99,57.08,56.55,29.12,25.24,34.15,40.48,63.83,31.56,59.38,55.2,32.25,63.83,48.45
3019,Valdres,Region,,,3019,Valdres,2010,310,-127,-1.44,-1.09,58.64,-0.84,87.4,3.96,-1.11,0.63,-0.32,34.85,22.84,33.04,34.92,34.31,35.01,40.28,79.59,30.07,25.82,37.56,44.69,62.58,27.94,34.62,51.63,34.54,62.58,42.26
3019,Valdres,Region,,,3019,Valdres,2011,315,-143,-1.16,-2.26,59.84,0.31,86.09,4.31,-1.12,0.55,-1.73,34.62,19.94,28.57,28.49,30.55,43.11,46.85,62.7,32.26,28.36,29.51,28.58,61.81,24.25,29.52,50.89,29.68,61.81,39.23
3019,Valdres,Region,,,3019,Valdres,2012,341,-147,-3.85,-4.34,60.92,-0.13,86.06,4.23,-1.54,0.72,-1.31,33.14,22.03,30.08,10.48,8.35,40.63,48.68,61.42,21.33,21.01,21.67,25.13,56.98,26.05,9.41,50.24,22.29,56.98,33
3019,Valdres,Region,,,3019,Valdres,2013,334,-144,-0.03,0.23,62.14,0.92,87.32,4.71,-1.17,1.98,0.23,33.23,22.2,32.08,50.44,56.38,51.18,58.24,71.91,30.6,27.67,49.68,65,58.44,27.14,53.41,60.44,43.24,58.44,48.53
3019,Valdres,Region,,,3019,Valdres,2014,356,-157,0.37,-0.62,61.6,1.16,86.1,4.29,-1.46,0.68,-0.88,33.36,21.47,30.28,43.28,44.43,53.22,59.44,68.11,18.46,20.39,21.46,28.22,58.74,25.88,43.85,60.25,22.13,58.74,42.17
3019,Valdres,Region,,,3019,Valdres,2015,416,-150,-5.49,0.32,64.3,4.15,86.72,4.28,-1.67,0.62,-0.35,31.51,21.98,32.24,54.86,56.14,69.58,73.71,72.84,16.94,17.98,38.71,46.36,60.02,27.11,55.5,72.04,30,60.02,48.93
